Dia da Semana,Características reais da sala,Características da sala pedida para a aula,Turno,﻿Curso,Unidade de execução,Turnos com capacidade superior à capacidade das características das salas,Fim,Início,Inscritos no turno (no 1º semestre é baseado em estimativas),Turma,Turno com inscrições superiores à capacidade das salas,Lotação,Sala da aula,Dia
Qua,"Horário sala visível portal público,Sala de Aulas normal,L0882TP02,LHMC,Colonialismo e Descolonização na Época Contemporânea,FALSO,17:30:00,16:00:00,33,HMCC1,FALSO,50,1E02,11/25/2015
Qua,"Horário sala visível portal público,Sala de Aulas normal,L0882TP02,LHMC,Colonialismo e Descolonização na Época Contemporânea,FALSO,17:30:00,16:00:00,33,HMCC1,FALSO,50,1E02,11/18/2015
Qua,"Horário sala visível portal público,Sala de Aulas normal,L0882TP02,LHMC,Colonialismo e Descolonização na Época Contemporânea,FALSO,17:30:00,16:00:00,33,HMCC1,FALSO,50,1E02,11/11/2015
Qua,"Horário sala visível portal público,Sala de Aulas normal,L0882TP02,LHMC,Colonialismo e Descolonização na Época Contemporânea,FALSO,17:30:00,16:00:00,33,HMCC1,FALSO,50,1E02,11/4/2015
Qua,"Horário sala visível portal público,Sala de Aulas normal,L0882TP02,LHMC,Colonialismo e Descolonização na Época Contemporânea,FALSO,17:30:00,16:00:00,33,HMCC1,FALSO,50,1E02,10/28/2015
Qua,"Horário sala visível portal público,Sala de Aulas normal,L0882TP02,LHMC,Colonialismo e Descolonização na Época Contemporânea,FALSO,17:30:00,16:00:00,33,HMCC1,FALSO,50,1E02,10/21/2015
Qua,"Horário sala visível portal público,Sala de Aulas normal,L0882TP02,LHMC,Colonialismo e Descolonização na Época Contemporânea,FALSO,17:30:00,16:00:00,33,HMCC1,FALSO,50,1E02,10/14/2015
Qua,"Horário sala visível portal público,Sala de Aulas normal,L0882TP02,LHMC,Colonialismo e Descolonização na Época Contemporânea,FALSO,17:30:00,16:00:00,33,HMCC1,FALSO,50,1E02,10/7/2015
Qua,"Horário sala visível portal público,Sala de Aulas normal,L0882TP02,LHMC,Colonialismo e Descolonização na Época Contemporânea,FALSO,17:30:00,16:00:00,33,HMCC1,FALSO,50,1E02,9/30/2015
Qua,"Horário sala visível portal público,Sala de Aulas normal,L0882TP02,LHMC,Colonialismo e Descolonização na Época Contemporânea,FALSO,17:30:00,16:00:00,33,HMCC1,FALSO,50,1E02,9/23/2015
Seg,"Sala Aulas Mestrado Plus,Sala Aulas Mestrado,01820S01,MGRH,Seminário de Investigação em Gestão de Recursos Humanos,FALSO,21:00:00,18:00:00,28,MGRHB1,FALSO,72,Auditório 0NE01,11/9/2015
Seg,"Sala Aulas Mestrado Plus,Sala Aulas Mestrado,01820S01,MGRH,Seminário de Investigação em Gestão de Recursos Humanos,FALSO,21:00:00,18:00:00,28,MGRHB1,FALSO,72,Auditório 0NE01,11/2/2015
Seg,"Sala Aulas Mestrado Plus,Sala Aulas Mestrado,01820S01,MGRH,Seminário de Investigação em Gestão de Recursos Humanos,FALSO,21:00:00,18:00:00,28,MGRHB1,FALSO,72,Auditório 0NE01,9/28/2015
Seg,,Sala Aulas Mestrado,01820S01,MGRH,Seminário de Investigação em Gestão de Recursos Humanos,FALSO,21:00:00,18:00:00,28,MGRHB1,FALSO,,,9/21/2015
Seg,"Sala Aulas Mestrado Plus,Sala Aulas Mestrado,01820S01,MGRH,Seminário de Investigação em Gestão de Recursos Humanos,FALSO,21:00:00,18:00:00,28,MGRHB1,FALSO,60,Auditório C1.04,9/14/2015
Qui,"Sala Aulas Mestrado Plus,Sala de Aulas normal,E-ITP08,LG,Estatística I,FALSO,17:30:00,16:00:00,25,GB5,FALSO,50,AA3.23,12/10/2015
Qui,"Sala Aulas Mestrado Plus,Sala de Aulas normal,E-ITP08,LG,Estatística I,FALSO,17:30:00,16:00:00,25,GB5,FALSO,50,AA3.23,12/3/2015
Qui,"Sala Aulas Mestrado Plus,Sala de Aulas normal,E-ITP08,LG,Estatística I,FALSO,17:30:00,16:00:00,25,GB5,FALSO,50,AA3.23,11/26/2015
Qui,"Sala Aulas Mestrado Plus,Sala de Aulas normal,E-ITP08,LG,Estatística I,FALSO,17:30:00,16:00:00,25,GB5,FALSO,50,AA3.23,11/19/2015
Qui,"Sala Aulas Mestrado Plus,Sala de Aulas normal,E-ITP08,LG,Estatística I,FALSO,17:30:00,16:00:00,25,GB5,FALSO,50,AA3.23,11/12/2015
Qui,"Sala Aulas Mestrado Plus,Sala de Aulas normal,E-ITP08,LG,Estatística I,FALSO,17:30:00,16:00:00,25,GB5,FALSO,50,AA3.23,11/5/2015
Qui,"Sala Aulas Mestrado Plus,Sala de Aulas normal,E-ITP08,LG,Estatística I,FALSO,17:30:00,16:00:00,25,GB5,FALSO,50,AA3.23,10/29/2015
Qui,"Sala Aulas Mestrado Plus,Sala de Aulas normal,E-ITP08,LG,Estatística I,FALSO,17:30:00,16:00:00,25,GB5,FALSO,50,AA3.23,10/22/2015
Qui,"Sala Aulas Mestrado Plus,Sala de Aulas normal,E-ITP08,LG,Estatística I,FALSO,17:30:00,16:00:00,25,GB5,FALSO,50,AA3.23,10/15/2015
Qui,"Sala Aulas Mestrado Plus,Sala de Aulas normal,E-ITP08,LG,Estatística I,FALSO,17:30:00,16:00:00,25,GB5,FALSO,50,AA3.23,10/8/2015
Qui,"Sala Aulas Mestrado Plus,Sala de Aulas normal,E-ITP08,LG,Estatística I,FALSO,17:30:00,16:00:00,25,GB5,FALSO,50,AA3.23,10/1/2015
Qui,"Sala Aulas Mestrado Plus,Sala de Aulas normal,E-ITP08,LG,Estatística I,FALSO,17:30:00,16:00:00,25,GB5,FALSO,50,AA3.23,9/24/2015
Qua,"Sala Aulas Mestrado Plus,Sala de Aulas normal,E-ITP08,LG,Estatística I,FALSO,16:00:00,14:30:00,25,GB5,FALSO,50,2E07,12/9/2015
Qua,"Sala Aulas Mestrado Plus,Sala de Aulas normal,E-ITP08,LG,Estatística I,FALSO,16:00:00,14:30:00,25,GB5,FALSO,50,2E07,12/2/2015
Qua,"Sala Aulas Mestrado Plus,Sala de Aulas normal,E-ITP08,LG,Estatística I,FALSO,16:00:00,14:30:00,25,GB5,FALSO,50,2E07,11/25/2015
Qua,"Sala Aulas Mestrado Plus,Sala de Aulas normal,E-ITP08,LG,Estatística I,FALSO,16:00:00,14:30:00,25,GB5,FALSO,50,2E07,11/18/2015
Qua,"Sala Aulas Mestrado Plus,Sala de Aulas normal,E-ITP08,LG,Estatística I,FALSO,16:00:00,14:30:00,25,GB5,FALSO,50,2E07,11/11/2015
Qua,"Sala Aulas Mestrado Plus,Sala de Aulas normal,E-ITP08,LG,Estatística I,FALSO,16:00:00,14:30:00,25,GB5,FALSO,50,2E07,11/4/2015
Qua,"Sala Aulas Mestrado Plus,Sala de Aulas normal,E-ITP08,LG,Estatística I,FALSO,16:00:00,14:30:00,25,GB5,FALSO,50,2E07,10/28/2015
Qua,"Sala Aulas Mestrado Plus,Sala de Aulas normal,E-ITP08,LG,Estatística I,FALSO,16:00:00,14:30:00,25,GB5,FALSO,50,2E07,10/21/2015
Qua,"Sala Aulas Mestrado Plus,Sala de Aulas normal,E-ITP08,LG,Estatística I,FALSO,16:00:00,14:30:00,25,GB5,FALSO,50,2E07,10/14/2015
Qua,"Sala Aulas Mestrado Plus,Sala de Aulas normal,E-ITP08,LG,Estatística I,FALSO,16:00:00,14:30:00,25,GB5,FALSO,50,2E07,10/7/2015
Qua,"Sala Aulas Mestrado Plus,Sala de Aulas normal,E-ITP08,LG,Estatística I,FALSO,16:00:00,14:30:00,25,GB5,FALSO,50,2E07,9/30/2015
Qua,"Sala Aulas Mestrado Plus,Sala de Aulas normal,E-ITP08,LG,Estatística I,FALSO,16:00:00,14:30:00,25,GB5,FALSO,50,2E07,9/23/2015
Ter,"Sala Aulas Mestrado Plus,Sala de Aulas normal,E-ITP08,LG,Estatística I,FALSO,16:00:00,14:30:00,25,GB5,FALSO,50,2E07,12/15/2015
Ter,"Sala Aulas Mestrado Plus,Sala de Aulas normal,E-ITP08,LG,Estatística I,FALSO,16:00:00,14:30:00,25,GB5,FALSO,50,2E07,12/1/2015
Ter,"Sala Aulas Mestrado Plus,Sala de Aulas normal,E-ITP08,LG,Estatística I,FALSO,16:00:00,14:30:00,25,GB5,FALSO,50,2E07,11/24/2015
Ter,"Sala Aulas Mestrado Plus,Sala de Aulas normal,E-ITP08,LG,Estatística I,FALSO,16:00:00,14:30:00,25,GB5,FALSO,50,2E07,11/17/2015
Ter,"Sala Aulas Mestrado Plus,Sala de Aulas normal,E-ITP08,LG,Estatística I,FALSO,16:00:00,14:30:00,25,GB5,FALSO,50,2E07,11/10/2015
Ter,"Sala Aulas Mestrado Plus,Sala de Aulas normal,E-ITP08,LG,Estatística I,FALSO,16:00:00,14:30:00,25,GB5,FALSO,50,2E07,11/3/2015
Ter,"Sala Aulas Mestrado Plus,Sala de Aulas normal,E-ITP08,LG,Estatística I,FALSO,16:00:00,14:30:00,25,GB5,FALSO,50,2E07,10/27/2015
Ter,"Sala Aulas Mestrado Plus,Sala de Aulas normal,E-ITP08,LG,Estatística I,FALSO,16:00:00,14:30:00,25,GB5,FALSO,50,2E07,10/20/2015
Ter,"Sala Aulas Mestrado Plus,Sala de Aulas normal,E-ITP08,LG,Estatística I,FALSO,16:00:00,14:30:00,25,GB5,FALSO,50,2E07,10/13/2015
Ter,"Sala Aulas Mestrado Plus,Sala de Aulas normal,E-ITP08,LG,Estatística I,FALSO,16:00:00,14:30:00,25,GB5,FALSO,50,2E07,10/6/2015
Ter,"Sala Aulas Mestrado Plus,Sala de Aulas normal,E-ITP08,LG,Estatística I,FALSO,16:00:00,14:30:00,25,GB5,FALSO,50,2E07,9/29/2015
Ter,"Sala Aulas Mestrado Plus,Sala de Aulas normal,E-ITP08,LG,Estatística I,FALSO,16:00:00,14:30:00,25,GB5,FALSO,50,2E07,9/22/2015
00678-5TP02,11:00:00,FALSO,LP,"ISCTE-IUL,LCP,MIA",37,CI-CT2,LS-PL,LS,Pesquisa Bibliográfica e Análise da Informação,09:30:00,Qui,FALSO
00678-5TP02,11:00:00,FALSO,LP,"ISCTE-IUL,LCP,MIA",37,CI-CT2,LS-PL,LS,Pesquisa Bibliográfica e Análise da Informação,09:30:00,Qui,FALSO
00678-5TP02,11:00:00,FALSO,LP,"ISCTE-IUL,LCP,MIA",37,CI-CT2,LS-PL,LS,Pesquisa Bibliográfica e Análise da Informação,09:30:00,Qui,FALSO
00678-5TP02,11:00:00,FALSO,LP,"ISCTE-IUL,LCP,MIA",37,CI-CT2,LS-PL,LS,Pesquisa Bibliográfica e Análise da Informação,09:30:00,Qui,FALSO
00678-5TP02,11:00:00,FALSO,LP,"ISCTE-IUL,LCP,MIA",37,CI-CT2,LS-PL,LS,Pesquisa Bibliográfica e Análise da Informação,09:30:00,Qui,FALSO
00678-5TP02,11:00:00,FALSO,LP,"ISCTE-IUL,LCP,MIA",37,CI-CT2,LS-PL,LS,Pesquisa Bibliográfica e Análise da Informação,09:30:00,Qui,FALSO
00678-5TP02,10:30:00,FALSO,LP,"ISCTE-IUL,LCP,MIA",37,CI-CT2,LS-PL,LS,Pesquisa Bibliográfica e Análise da Informação,09:30:00,Qui,FALSO
Sex,"Sala Aulas Mestrado Plus,Sala Aulas Mestrado,M8406TP02,METI,Sistemas e Redes de Comunicação para Móveis Avançados,FALSO,22:30:00,21:00:00,34,METI-PLA1,FALSO,50,C4.02,10/2/2015
Sex,"Sala Aulas Mestrado Plus,Sala Aulas Mestrado,M8406TP02,METI,Sistemas e Redes de Comunicação para Móveis Avançados,FALSO,21:00:00,19:30:00,34,METI-PLA1,FALSO,50,C4.02,10/2/2015
Ter,"Sala Aulas Mestrado Plus,Sala Aulas Mestrado,M8406TP02,METI,Sistemas e Redes de Comunicação para Móveis Avançados,FALSO,21:00:00,19:30:00,34,METI-PLA1,FALSO,70,C4.06,12/15/2015
Ter,"Sala Aulas Mestrado Plus,Sala Aulas Mestrado,M8406TP02,METI,Sistemas e Redes de Comunicação para Móveis Avançados,FALSO,21:00:00,19:30:00,34,METI-PLA1,FALSO,70,C4.06,12/1/2015
Ter,"Sala Aulas Mestrado Plus,Sala Aulas Mestrado,M8406TP02,METI,Sistemas e Redes de Comunicação para Móveis Avançados,FALSO,21:00:00,19:30:00,34,METI-PLA1,FALSO,70,C4.06,11/24/2015
Ter,"Sala Aulas Mestrado Plus,Sala Aulas Mestrado,M8406TP02,METI,Sistemas e Redes de Comunicação para Móveis Avançados,FALSO,21:00:00,19:30:00,34,METI-PLA1,FALSO,70,C4.06,11/17/2015
Ter,"Sala Aulas Mestrado Plus,Sala Aulas Mestrado,M8406TP02,METI,Sistemas e Redes de Comunicação para Móveis Avançados,FALSO,21:00:00,19:30:00,34,METI-PLA1,FALSO,70,C4.06,11/10/2015
Ter,"Sala Aulas Mestrado Plus,Sala Aulas Mestrado,M8406TP02,METI,Sistemas e Redes de Comunicação para Móveis Avançados,FALSO,21:00:00,19:30:00,34,METI-PLA1,FALSO,70,C4.06,11/3/2015
Ter,"Sala Aulas Mestrado Plus,Sala Aulas Mestrado,M8406TP02,METI,Sistemas e Redes de Comunicação para Móveis Avançados,FALSO,21:00:00,19:30:00,34,METI-PLA1,FALSO,70,C4.06,10/27/2015
Ter,"Sala Aulas Mestrado Plus,Sala Aulas Mestrado,M8406TP02,METI,Sistemas e Redes de Comunicação para Móveis Avançados,FALSO,21:00:00,19:30:00,34,METI-PLA1,FALSO,70,C4.06,10/20/2015
Ter,"Sala Aulas Mestrado Plus,Sala Aulas Mestrado,M8406TP02,METI,Sistemas e Redes de Comunicação para Móveis Avançados,FALSO,21:00:00,19:30:00,34,METI-PLA1,FALSO,70,C4.06,10/13/2015
Ter,"Sala Aulas Mestrado Plus,Sala Aulas Mestrado,M8406TP02,METI,Sistemas e Redes de Comunicação para Móveis Avançados,FALSO,21:00:00,19:30:00,34,METI-PLA1,FALSO,70,C4.06,10/6/2015
Ter,"Sala Aulas Mestrado Plus,Sala Aulas Mestrado,M8406TP02,METI,Sistemas e Redes de Comunicação para Móveis Avançados,FALSO,21:00:00,19:30:00,34,METI-PLA1,FALSO,70,C4.06,9/29/2015
Ter,"Sala Aulas Mestrado Plus,Sala Aulas Mestrado,M8406TP02,METI,Sistemas e Redes de Comunicação para Móveis Avançados,FALSO,19:30:00,18:00:00,34,METI-PLA1,FALSO,70,C4.06,12/15/2015
Ter,"Sala Aulas Mestrado Plus,Sala Aulas Mestrado,M8406TP02,METI,Sistemas e Redes de Comunicação para Móveis Avançados,FALSO,19:30:00,18:00:00,34,METI-PLA1,FALSO,70,C4.06,12/1/2015
Ter,"Sala Aulas Mestrado Plus,Sala Aulas Mestrado,M8406TP02,METI,Sistemas e Redes de Comunicação para Móveis Avançados,FALSO,19:30:00,18:00:00,34,METI-PLA1,FALSO,70,C4.06,11/24/2015
Ter,"Sala Aulas Mestrado Plus,Sala Aulas Mestrado,M8406TP02,METI,Sistemas e Redes de Comunicação para Móveis Avançados,FALSO,19:30:00,18:00:00,34,METI-PLA1,FALSO,70,C4.06,11/17/2015
Ter,"Sala Aulas Mestrado Plus,Sala Aulas Mestrado,M8406TP02,METI,Sistemas e Redes de Comunicação para Móveis Avançados,FALSO,19:30:00,18:00:00,34,METI-PLA1,FALSO,70,C4.06,11/10/2015
Ter,"Sala Aulas Mestrado Plus,Sala Aulas Mestrado,M8406TP02,METI,Sistemas e Redes de Comunicação para Móveis Avançados,FALSO,19:30:00,18:00:00,34,METI-PLA1,FALSO,70,C4.06,11/3/2015
Ter,"Sala Aulas Mestrado Plus,Sala Aulas Mestrado,M8406TP02,METI,Sistemas e Redes de Comunicação para Móveis Avançados,FALSO,19:30:00,18:00:00,34,METI-PLA1,FALSO,70,C4.06,10/27/2015
Ter,"Sala Aulas Mestrado Plus,Sala Aulas Mestrado,M8406TP02,METI,Sistemas e Redes de Comunicação para Móveis Avançados,FALSO,19:30:00,18:00:00,34,METI-PLA1,FALSO,70,C4.06,10/20/2015
Ter,"Sala Aulas Mestrado Plus,Sala Aulas Mestrado,M8406TP02,METI,Sistemas e Redes de Comunicação para Móveis Avançados,FALSO,19:30:00,18:00:00,34,METI-PLA1,FALSO,70,C4.06,10/13/2015
Ter,"Sala Aulas Mestrado Plus,Sala Aulas Mestrado,M8406TP02,METI,Sistemas e Redes de Comunicação para Móveis Avançados,FALSO,19:30:00,18:00:00,34,METI-PLA1,FALSO,70,C4.06,10/6/2015
Ter,"Sala Aulas Mestrado Plus,Sala Aulas Mestrado,M8406TP02,METI,Sistemas e Redes de Comunicação para Móveis Avançados,FALSO,19:30:00,18:00:00,34,METI-PLA1,FALSO,70,C4.06,9/29/2015
DGEDE_A1,17:30:00,FALSO,00379TP01,DGest,Investigação Qualitativa,DGMK_A1,27,DGC_A1",DGOLGCA_A1,"DGRHCO_A1,DGMQAG_A1,14:00:00,Sex,FALSO
DGEDE_A1,13:00:00,FALSO,00379TP01,DGest,Investigação Qualitativa,DGMK_A1,27,DGC_A1",DGOLGCA_A1,"DGRHCO_A1,DGMQAG_A1,09:00:00,Sex,FALSO
DGEDE_A1,17:30:00,FALSO,00379TP01,DGest,Investigação Qualitativa,DGMK_A1,27,DGC_A1",DGOLGCA_A1,"DGRHCO_A1,DGMQAG_A1,14:00:00,Qui,FALSO
DGEDE_A1,13:00:00,FALSO,00379TP01,DGest,Investigação Qualitativa,DGMK_A1,27,DGC_A1",DGOLGCA_A1,"DGRHCO_A1,DGMQAG_A1,09:30:00,Qui,FALSO
DGEDE_A1,17:30:00,FALSO,00379TP01,DGest,Investigação Qualitativa,DGMK_A1,27,DGC_A1",DGOLGCA_A1,"DGRHCO_A1,DGMQAG_A1,14:00:00,Qua,FALSO
Sex,"Sala Aulas Mestrado Plus,Sala de Aulas normal,L0271PL02,LE,Macroeconomia I,FALSO,14:30:00,13:00:00,37,EB2,FALSO,54,C6.01,12/11/2015
Sex,"Sala Aulas Mestrado Plus,Sala de Aulas normal,L0271PL02,LE,Macroeconomia I,FALSO,14:30:00,13:00:00,37,EB2,FALSO,54,C6.01,12/4/2015
Sex,,Sala de Aulas normal,L0271PL02,LE,Macroeconomia I,FALSO,14:30:00,13:00:00,37,EB2,FALSO,,,11/27/2015
Sex,"Sala Aulas Mestrado Plus,Sala de Aulas normal,L0271PL02,LE,Macroeconomia I,FALSO,14:30:00,13:00:00,37,EB2,FALSO,54,C6.01,11/20/2015
Sex,"Sala Aulas Mestrado Plus,Sala de Aulas normal,L0271PL02,LE,Macroeconomia I,FALSO,14:30:00,13:00:00,37,EB2,FALSO,54,C6.01,11/13/2015
Sex,"Sala Aulas Mestrado Plus,Sala de Aulas normal,L0271PL02,LE,Macroeconomia I,FALSO,14:30:00,13:00:00,37,EB2,FALSO,54,C6.01,11/6/2015
Sex,"Sala Aulas Mestrado Plus,Sala de Aulas normal,L0271PL02,LE,Macroeconomia I,FALSO,14:30:00,13:00:00,37,EB2,FALSO,54,C6.01,10/30/2015
Sex,"Sala Aulas Mestrado Plus,Sala de Aulas normal,L0271PL02,LE,Macroeconomia I,FALSO,14:30:00,13:00:00,37,EB2,FALSO,54,C6.01,10/23/2015
Sex,"Sala Aulas Mestrado Plus,Sala de Aulas normal,L0271PL02,LE,Macroeconomia I,FALSO,14:30:00,13:00:00,37,EB2,FALSO,54,C6.01,10/16/2015
Sex,"Sala Aulas Mestrado Plus,Sala de Aulas normal,L0271PL02,LE,Macroeconomia I,FALSO,14:30:00,13:00:00,37,EB2,FALSO,54,C6.01,10/9/2015
Sex,"Sala Aulas Mestrado Plus,Sala de Aulas normal,L0271PL02,LE,Macroeconomia I,FALSO,14:30:00,13:00:00,37,EB2,FALSO,54,C6.01,10/2/2015
Sex,"Sala Aulas Mestrado Plus,Sala de Aulas normal,L0271PL02,LE,Macroeconomia I,FALSO,14:30:00,13:00:00,37,EB2,FALSO,54,C6.01,9/25/2015
Ter,"BYOD (Bring Your Own Device),Sala de Aulas normal,L5029T01,LFC,Direito das Sociedades Comerciais,FALSO,09:30:00,08:00:00,35,FCB2,FALSO,56,C6.07,12/15/2015
Ter,"BYOD (Bring Your Own Device),Sala de Aulas normal,L5029T01,LFC,Direito das Sociedades Comerciais,FALSO,09:30:00,08:00:00,35,FCB2,FALSO,56,C6.07,12/1/2015
Ter,"BYOD (Bring Your Own Device),Sala de Aulas normal,L5029T01,LFC,Direito das Sociedades Comerciais,FALSO,09:30:00,08:00:00,35,FCB2,FALSO,56,C6.07,11/24/2015
Ter,"BYOD (Bring Your Own Device),Sala de Aulas normal,L5029T01,LFC,Direito das Sociedades Comerciais,FALSO,09:30:00,08:00:00,35,FCB2,FALSO,56,C6.07,11/17/2015
Ter,"BYOD (Bring Your Own Device),Sala de Aulas normal,L5029T01,LFC,Direito das Sociedades Comerciais,FALSO,09:30:00,08:00:00,35,FCB2,FALSO,56,C6.07,11/10/2015
Ter,"BYOD (Bring Your Own Device),Sala de Aulas normal,L5029T01,LFC,Direito das Sociedades Comerciais,FALSO,09:30:00,08:00:00,35,FCB2,FALSO,56,C6.07,11/3/2015
Ter,"BYOD (Bring Your Own Device),Sala de Aulas normal,L5029T01,LFC,Direito das Sociedades Comerciais,FALSO,09:30:00,08:00:00,35,FCB2,FALSO,56,C6.07,10/27/2015
Ter,"BYOD (Bring Your Own Device),Sala de Aulas normal,L5029T01,LFC,Direito das Sociedades Comerciais,FALSO,09:30:00,08:00:00,35,FCB2,FALSO,56,C6.07,10/20/2015
Ter,"BYOD (Bring Your Own Device),Sala de Aulas normal,L5029T01,LFC,Direito das Sociedades Comerciais,FALSO,09:30:00,08:00:00,35,FCB2,FALSO,56,C6.07,10/13/2015
Ter,"BYOD (Bring Your Own Device),Sala de Aulas normal,L5029T01,LFC,Direito das Sociedades Comerciais,FALSO,09:30:00,08:00:00,35,FCB2,FALSO,56,C6.07,10/6/2015
Ter,"BYOD (Bring Your Own Device),Sala de Aulas normal,L5029T01,LFC,Direito das Sociedades Comerciais,FALSO,09:30:00,08:00:00,35,FCB2,FALSO,56,C6.07,9/29/2015
Ter,"BYOD (Bring Your Own Device),Sala de Aulas normal,L5029T01,LFC,Direito das Sociedades Comerciais,FALSO,09:30:00,08:00:00,35,FCB2,FALSO,56,C6.07,9/22/2015
Ter,"Sala Aulas Mestrado Plus,Sala Aulas Mestrado,01784TP05,MG,Planeamento e Inovação em Marketing,FALSO,11:00:00,09:30:00,36,MGA2,FALSO,54,Auditório Silva Leal,11/24/2015
Ter,"Sala Aulas Mestrado Plus,Sala Aulas Mestrado,01784TP05,MG,Planeamento e Inovação em Marketing,FALSO,11:00:00,09:30:00,36,MGA2,FALSO,54,Auditório Silva Leal,11/17/2015
Ter,"Sala Aulas Mestrado Plus,Sala Aulas Mestrado,01784TP05,MG,Planeamento e Inovação em Marketing,FALSO,11:00:00,09:30:00,36,MGA2,FALSO,54,Auditório Silva Leal,11/10/2015
Ter,"Sala Aulas Mestrado Plus,Sala Aulas Mestrado,01784TP05,MG,Planeamento e Inovação em Marketing,FALSO,11:00:00,09:30:00,36,MGA2,FALSO,54,Auditório Silva Leal,11/3/2015
Ter,"Sala Aulas Mestrado Plus,Sala Aulas Mestrado,01784TP05,MG,Planeamento e Inovação em Marketing,FALSO,11:00:00,09:30:00,36,MGA2,FALSO,54,Auditório Silva Leal,10/27/2015
Ter,"Sala Aulas Mestrado Plus,Sala Aulas Mestrado,01784TP05,MG,Planeamento e Inovação em Marketing,FALSO,11:00:00,09:30:00,36,MGA2,FALSO,54,Auditório Silva Leal,10/13/2015
Ter,"Sala Aulas Mestrado Plus,Sala Aulas Mestrado,01784TP05,MG,Planeamento e Inovação em Marketing,FALSO,11:00:00,09:30:00,36,MGA2,FALSO,54,Auditório Silva Leal,10/6/2015
Ter,"Sala Aulas Mestrado Plus,Sala Aulas Mestrado,01784TP05,MG,Planeamento e Inovação em Marketing,FALSO,11:00:00,09:30:00,36,MGA2,FALSO,54,Auditório Silva Leal,9/29/2015
Ter,"Sala Aulas Mestrado Plus,Sala Aulas Mestrado,01784TP05,MG,Planeamento e Inovação em Marketing,FALSO,11:00:00,09:30:00,36,MGA2,FALSO,54,Auditório Silva Leal,9/22/2015
Ter,"Sala Aulas Mestrado Plus,Sala Aulas Mestrado,01784TP05,MG,Planeamento e Inovação em Marketing,FALSO,11:00:00,09:30:00,36,MGA2,FALSO,54,Auditório Silva Leal,9/15/2015
FCC1,13:30:00,FALSO,LGM","LE,LFC,"GMKC1,EC1",EC2,02189-3TP01,Economia Aplicada à Decisão Empresarial,FCC2,Qui,FALSO,40
FCC1,13:30:00,FALSO,LGM","LE,LFC,"GMKC1,EC1",EC2,02189-3TP01,Economia Aplicada à Decisão Empresarial,FCC2,Qui,FALSO,40
FCC1,13:30:00,FALSO,LGM","LE,LFC,"GMKC1,EC1",EC2,02189-3TP01,Economia Aplicada à Decisão Empresarial,FCC2,Qui,FALSO,40
FCC1,13:30:00,FALSO,LGM","LE,LFC,"GMKC1,EC1",EC2,02189-3TP01,Economia Aplicada à Decisão Empresarial,FCC2,Qua,FALSO,40
FCC1,13:30:00,FALSO,LGM","LE,LFC,"GMKC1,EC1",EC2,02189-3TP01,Economia Aplicada à Decisão Empresarial,FCC2,Qua,FALSO,40
FCC1,13:30:00,FALSO,LGM","LE,LFC,"GMKC1,EC1",EC2,02189-3TP01,Economia Aplicada à Decisão Empresarial,FCC2,Qua,FALSO,40
FCC1,13:30:00,FALSO,LGM","LE,LFC,"GMKC1,EC1",EC2,02189-3TP01,Economia Aplicada à Decisão Empresarial,FCC2,Ter,FALSO,40
FCC1,13:30:00,FALSO,LGM","LE,LFC,"GMKC1,EC1",EC2,02189-3TP01,Economia Aplicada à Decisão Empresarial,FCC2,Ter,FALSO,40
FCC1,13:30:00,FALSO,LGM","LE,LFC,"GMKC1,EC1",EC2,02189-3TP01,Economia Aplicada à Decisão Empresarial,FCC2,Ter,FALSO,40
FCC1,13:30:00,FALSO,LGM","LE,LFC,"GMKC1,EC1",EC2,02189-3TP01,Economia Aplicada à Decisão Empresarial,FCC2,Seg,FALSO,40
FCC1,13:30:00,FALSO,LGM","LE,LFC,"GMKC1,EC1",EC2,02189-3TP01,Economia Aplicada à Decisão Empresarial,FCC2,Seg,FALSO,40
FCC1,13:30:00,FALSO,LGM","LE,LFC,"GMKC1,EC1",EC2,02189-3TP01,Economia Aplicada à Decisão Empresarial,FCC2,Seg,FALSO,40
Qua,"Sala Aulas Mestrado Plus,Sala Aulas Mestrado Plus,M8483TP01,MM,Comportamento do Consumidor e Marketing Research,FALSO,09:30:00,08:00:00,36,MMA2,FALSO,52,C3.01,11/25/2015
Qua,"Sala Aulas Mestrado Plus,Sala Aulas Mestrado Plus,M8483TP01,MM,Comportamento do Consumidor e Marketing Research,FALSO,09:30:00,08:00:00,36,MMA2,FALSO,52,C3.01,11/18/2015
Qua,"Sala Aulas Mestrado Plus,Sala Aulas Mestrado Plus,M8483TP01,MM,Comportamento do Consumidor e Marketing Research,FALSO,09:30:00,08:00:00,36,MMA2,FALSO,52,C3.01,11/11/2015
Qua,"Sala Aulas Mestrado Plus,Sala Aulas Mestrado Plus,M8483TP01,MM,Comportamento do Consumidor e Marketing Research,FALSO,09:30:00,08:00:00,36,MMA2,FALSO,52,C3.01,11/4/2015
Qua,"Sala Aulas Mestrado Plus,Sala Aulas Mestrado Plus,M8483TP01,MM,Comportamento do Consumidor e Marketing Research,FALSO,09:30:00,08:00:00,36,MMA2,FALSO,52,C3.01,10/28/2015
Qua,"Sala Aulas Mestrado Plus,Sala Aulas Mestrado Plus,M8483TP01,MM,Comportamento do Consumidor e Marketing Research,FALSO,09:30:00,08:00:00,36,MMA2,FALSO,52,C3.01,10/14/2015
